codigo,nombre,precio,cantidad_vendida,cantidad_stock,categoria,fecha_venta
396,Batería de ciclo profundo AGM 48V 6000Ah,8999.99,1,1,Energía renovable,2025-01-30
397,Controlador de carga solar MPPT 400A,1399.99,1,1,Energía renovable,2025-01-31
398,Panel solar monocristalino de 3500W,3499.99,1,1,Energía renovable,2025-02-01
399,Kit de iluminación solar para interiores y exteriores,129.99,20,5,Energía renovable,2025-02-02
400,Bomba de agua solar sumergible 24V 120000L/h,6499.99,1,1,Energía renovable,2025-02-03
401,Calentador de agua solar de tubos de vacío de 3000 litros,5999.99,1,1,Energía renovable,2025-02-04
402,Panel solar flexible monocristalino de 3000W,3099.99,1,1,Energía renovable,2025-02-05
403,Kit de iluminación solar para interiores y exteriores,129.99,20,5,Energía renovable,2025-02-06
404,Bomba de agua solar sumergible 24V 130000L/h,6999.99,1,1,Energía renovable,2025-02-07
405,Inversor solar de onda sinusoidal pura 32000W,7999.99,1,1,Energía renovable,2025-02-08
406,Batería de ciclo profundo AGM 48V 7000Ah,9999.99,1,1,Energía renovable,2025-02-09
407,Controlador de carga solar MPPT 450A,1599.99,1,1,Energía renovable,2025-02-10
408,Panel solar monocristalino de 4000W,3999.99,1,1,Energía renovable,2025-02-11
409,Kit de iluminación solar para interiores y exteriores,129.99,20,5,Energía renovable,2025-02-12
410,Bomba de agua solar sumergible 24V 140000L/h,7499.99,1,1,Energía renovable,2025-02-13
411,Calentador de agua solar de tubos de vacío de 3500 litros,6999.99,1,1,Energía renovable,2025-02-14
412,Panel solar flexible monocristalino de 3500W,3599.99,1,1,Energía renovable,2025-02-15
413,Kit de iluminación solar para interiores y exteriores,129.99,20,5,Energía renovable,2025-02-16
414,Bomba de agua solar sumergible 24V 150000L/h,7999.99,1,1,Energía renovable,2025-02-17
415,Inversor solar de onda sinusoidal pura 36000W,8999.99,1,1,Energía renovable,2025-02-18
416,Batería de ciclo profundo AGM 48V 8000Ah,10999.99,1,1,Energía renovable,2025-02-19
417,Controlador de carga solar MPPT 500A,1799.99,1,1,Energía renovable,2025-02-20
418,Panel solar monocristalino de 4500W,4499.99,1,1,Energía renovable,2025-02-21
419,Kit de iluminación solar para interiores y exteriores,129.99,20,5,Energía renovable,2025-02-22
420,Bomba de agua solar sumergible 24V 160000L/h,8499.99,1,1,Energía renovable,2025-02-23
421,Calentador de agua solar de tubos de vacío de 4000 litros,7999.99,1,1,Energía renovable,2025-02-24
422,Panel solar flexible monocristalino de 4000W,4099.99,1,1,Energía renovable,2025-02-25
423,Kit de iluminación solar para interiores y exteriores,129.99,20,5,Energía renovable,2025-02-26
424,Bomba de agua solar sumergible 24V 170000L/h,8999.99,1,1,Energía renovable,2025-02-27
425,Inversor solar de onda sinusoidal pura 40000W,9999.99,1,1,Energía renovable,2025-02-28
426,Batería de ciclo profundo AGM 48V 9000Ah,11999.99,1,1,Energía renovable,2025-03-01
427,Controlador de carga solar MPPT 550A,1999.99,1,1,Energía renovable,2025-03-02
428,Panel solar monocristalino de 5000W,4999.99,1,1,Energía renovable,2025-03-03
429,Kit de iluminación solar para interiores y exteriores,129.99,20,5,Energía renovable,2025-03-04
430,Bomba de agua solar sumergible 24V 180000L/h,9499.99,1,1,Energía renovable,2025-03-05
431,Calentador de agua solar de tubos de vacío de 4500 litros,8999.99,1,1,Energía renovable,2025-03-06
432,Panel solar flexible monocristalino de 4500W,4599.99,1,1,Energía renovable,2025-03-07
433,Kit de iluminación solar para interiores y exteriores,129.99,20,5,Energía renovable,2025-03-08
434,Bomba de agua solar sumergible 24V 190000L/h,9999.99,1,1,Energía renovable,2025-03-09
435,Inversor solar de onda sinusoidal pura 44000W,10999.99,1,1,Energía renovable,2025-03-10
436,Batería de ciclo profundo AGM 48V 10000Ah,12999.99,1,1,Energía renovable,2025-03-11
437,Controlador de carga solar MPPT 600A,2199.99,1,1,Energía renovable,2025-03-12
438,Panel solar monocristalino de 5500W,5499.99,1,1,Energía renovable,2025-03-13
439,Kit de iluminación solar para interiores y exteriores,129.99,20,5,Energía renovable,2025-03-14
440,Bomba de agua solar sumergible 24V 200000L/h,10499.99,1,1,Energía renovable,2025-03-15
441,Calentador de agua solar de tubos de vacío de 5000 litros,9999.99,1,1,Energía renovable,2025-03-16
442,Panel solar flexible monocristalino de 5000W,5099.99,1,1,Energía renovable,2025-03-17
443,Kit de iluminación solar para interiores y exteriores,129.99,20,5,Energía renovable,2025-03-18
444,Bomba de agua solar sumergible 24V 210000L/h,10999.99,1,1,Energía renovable,2025-03-19
445,Inversor solar de onda sinusoidal pura 48000W,11999.99,1,1,Energía renovable,2025-03-20
446,Batería de ciclo profundo AGM 48V 11000Ah,13999.99,1,1,Energía renovable,2025-03-21
447,Controlador de carga solar MPPT 650A,2399.99,1,1,Energía renovable,2025-03-22
448,Panel solar monocristalino de 6000W,5999.99,1,1,Energía renovable,2025-03-23
449,Kit de iluminación solar para interiores y exteriores,129.99,20,5,Energía renovable,2025-03-24
450,Bomba de agua solar sumergible 24V 220000L/h,11499.99,1,1,Energía renovable,2025-03-25
451,Calentador de agua solar de tubos de vacío de 5500 litros,10999.99,1,1,Energía renovable,2025-03-26
452,Panel solar flexible monocristalino de 5500W,5599.99,1,1,Energía renovable,2025-03-27
453,Kit de iluminación solar para interiores y exteriores,129.99,20,5,Energía renovable,2025-03-28
454,Bomba de agua solar sumergible 24V 230000L/h,11999.99,1,1,Energía renovable,2025-03-29
455,Inversor solar de onda sinusoidal pura 52000W,12999.99,1,1,Energía renovable,2025-03-30
456,Batería de ciclo profundo AGM 48V 12000Ah,14999.99,1,1,Energía renovable,2025-03-31
457,Controlador de carga solar MPPT 700A,2599.99,1,1,Energía renovable,2025-04-01
458,Panel solar monocristalino de 6500W,6499.99,1,1,Energía renovable,2025-04-02
459,Kit de iluminación solar para interiores y exteriores,129.99,20,5,Energía renovable,2025-04-03
460,Bomba de agua solar sumergible 24V 240000L/h,12499.99,1,1,Energía renovable,2025-04-04
461,Calentador de agua solar de tubos de vacío de 6000 litros,11999.99,1,1,Energía renovable,2025-04-05
462,Panel solar flexible monocristalino de 6000W,6099.99,1,1,Energía renovable,2025-04-06
463,Kit de iluminación solar para interiores y exteriores,129.99,20,5,Energía renovable,2025-04-07
464,Bomba de agua solar sumergible 24V 250000L/h,12999.99,1,1,Energía renovable,2025-04-08
465,Inversor solar de onda sinusoidal pura 56000W,13999.99,1,1,Energía renovable,2025-04-09
466,Batería de ciclo profundo AGM 48V 13000Ah,15999.99,1,1,Energía renovable,2025-04-10
467,Controlador de carga solar MPPT 750A,2799.99,1,1,Energía renovable,2025-04-11
468,Panel solar monocristalino de 7000W,6999.99,1,1,Energía renovable,2025-04-12
469,Kit de iluminación solar para interiores y exteriores,129.99,20,5,Energía renovable,2025-04-13
470,Bomba de agua solar sumergible 24V 260000L/h,13499.99,1,1,Energía renovable,2025-04-14
471,Calentador de agua solar de tubos de vacío de 6500 litros,12999.99,1,1,Energía renovable,2025-04-15
472,Panel solar flexible monocristalino de 6500W,6599.99,1,1,Energía renovable,2025-04-16
473,Kit de iluminación solar para interiores y exteriores,129.99,20,5,Energía renovable,2025-04-17
474,Bomba de agua solar sumergible 24V 270000L/h,13999.99,1,1,Energía renovable,2025-04-18
475,Inversor solar de onda sinusoidal pura 60000W,14999.99,1,1,Energía renovable,2025-04-19
476,Batería de ciclo profundo AGM 48V 14000Ah,16999.99,1,1,Energía renovable,2025-04-20
477,Controlador de carga solar MPPT 800A,2999.99,1,1,Energía renovable,2025-04-21
478,Panel solar monocristalino de 7500W,7499.99,1,1,Energía renovable,2025-04-22
479,Kit de iluminación solar para interiores y exteriores,129.99,20,5,Energía renovable,2025-04-23
480,Bomba de agua solar sumergible 24V 280000L/h,14499.99,1,1,Energía renovable,2025-04-24
481,Calentador de agua solar de tubos de vacío de 7000 litros,13999.99,1,1,Energía renovable,2025-04-25
482,Panel solar flexible monocristalino de 7000W,7099.99,1,1,Energía renovable,2025-04-26
483,Kit de iluminación solar para interiores y exteriores,129.99,20,5,Energía renovable,2025-04-27
484,Bomba de agua solar sumergible 24V 290000L/h,14999.99,1,1,Energía renovable,2025-04-28
485,Inversor solar de onda sinusoidal pura 64000W,15999.99,1,1,Energía renovable,2025-04-29
486,Batería de ciclo profundo AGM 48V 15000Ah,17999.99,1,1,Energía renovable,2025-04-30
487,Controlador de carga solar MPPT 850A,3199.99,1,1,Energía renovable,2025-05-01
488,Panel solar monocristalino de 8000W,7999.99,1,1,Energía renovable,2025-05-02
489,Kit de iluminación solar para interiores y exteriores,129.99,20,5,Energía renovable,2025-05-03
490,Bomba de agua solar sumergible 24V 300000L/h,15499.99,1,1,Energía renovable,2025-05-04
491,Calentador de agua solar de tubos de vacío de 7500 litros,14999.99,1,1,Energía renovable,2025-05-05
492,Panel solar flexible monocristalino de 7500W,7599.99,1,1,Energía renovable,2025-05-06
493,Kit de iluminación solar para interiores y exteriores,129.99,20,5,Energía renovable,2025-05-07
494,Bomba de agua solar sumergible 24V 310000L/h,15999.99,1,1,Energía renovable,2025-05-08
495,Inversor solar de onda sinusoidal pura 68000W,16999.99,1,1,Energía renovable,2025-05-09
496,Batería de ciclo profundo AGM 48V 16000Ah,18999.99,1,1,Energía renovable,2025-05-10
497,Controlador de carga solar MPPT 900A,3399.99,1,1,Energía renovable,2025-05-11
498,Panel solar monocristalino de 8500W,8499.99,1,1,Energía renovable,2025-05-12
499,Kit de iluminación solar para interiores y exteriores,129.99,20,5,Energía renovable,2025-05-13
500,Bomba de agua solar sumergible 24V 320000L/h,16499.99,1,1,Energía renovable,2025-05-14
